idempresa,empresa,direccion,localidad,provincia,idproducto,producto,idtipohorario,tipohorario,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud,geojson
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1037.0,2024-05-01 00:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1037.0,2024-05-01 00:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1079.0,2024-06-01 00:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1079.0,2024-06-01 00:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1111.0,2024-07-01 00:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1111.0,2024-07-01 00:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,952.0,2024-03-02 00:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,952.0,2024-03-02 00:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,831.0,2024-01-03 09:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,831.0,2024-01-03 09:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,659.0,2023-12-13 22:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
1195,ABEL ROBERTO SANTAMARIA,LAVALLE Y ALSINA,MAIPU,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,659.0,2023-12-13 22:00:00,2,YPF,-36.86558,-57.88169,"{""type"":""Point"",""coordinates"":[-57.88169,-36.86558]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,799.0,2024-02-01 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,799.0,2024-02-01 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,899.0,2024-04-01 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,899.0,2024-04-01 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,935.0,2024-05-01 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,935.0,2024-05-01 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,973.0,2024-06-01 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,973.0,2024-06-01 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,999.0,2024-07-01 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,999.0,2024-07-01 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,859.0,2024-03-02 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,859.0,2024-03-02 00:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,755.0,2024-01-03 09:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,755.0,2024-01-03 09:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,599.0,2023-12-13 22:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
7157,ABRAHAM HNOS. S.A.,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,599.0,2023-12-13 22:00:00,2,YPF,-33.05244,-68.53621,"{""type"":""Point"",""coordinates"":[-68.53621,-33.05244]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,871.0,2024-02-01 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,871.0,2024-02-01 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,981.0,2024-04-01 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,981.0,2024-04-01 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1020.0,2024-05-01 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1020.0,2024-05-01 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1061.0,2024-06-01 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1061.0,2024-06-01 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1093.0,2024-07-01 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1093.0,2024-07-01 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,937.0,2024-03-02 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,937.0,2024-03-02 00:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,818.0,2024-01-03 09:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,818.0,2024-01-03 09:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,649.0,2023-12-13 22:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
5077,ABRIGO-HERNANDO S.R.L.,MORENO 3002,OLAVARRIA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,649.0,2023-12-13 22:00:00,2,YPF,-36.89319,-60.31954,"{""type"":""Point"",""coordinates"":[-60.31954,-36.89319]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,825.0,2024-02-01 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,825.0,2024-02-01 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,929.0,2024-04-01 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,929.0,2024-04-01 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,966.0,2024-05-01 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,966.0,2024-05-01 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,999.0,2024-06-01 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,999.0,2024-06-01 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1029.0,2024-07-01 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1029.0,2024-07-01 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,887.0,2024-03-02 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,887.0,2024-03-02 00:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,775.0,2024-01-03 09:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,775.0,2024-01-03 09:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,613.0,2023-12-13 22:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2913,ACAPULCO SOC. DE HECHO,DEL CARMEN 986,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,613.0,2023-12-13 22:00:00,2,YPF,-35.05109,-58.75846,"{""type"":""Point"",""coordinates"":[-58.75846,-35.05109]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,825.0,2024-02-01 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,825.0,2024-02-01 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,929.0,2024-04-01 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,929.0,2024-04-01 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,966.0,2024-05-01 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,966.0,2024-05-01 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,999.0,2024-06-01 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,999.0,2024-06-01 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1029.0,2024-07-01 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1029.0,2024-07-01 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,887.0,2024-03-02 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,887.0,2024-03-02 00:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,775.0,2024-01-03 09:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,775.0,2024-01-03 09:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,613.0,2023-12-13 22:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
2910,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,613.0,2023-12-13 22:00:00,2,YPF,-34.9998,-58.69938,"{""type"":""Point"",""coordinates"":[-58.69938,-34.9998]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,858.0,2024-02-01 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,858.0,2024-02-01 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,966.0,2024-04-01 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,966.0,2024-04-01 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1005.0,2024-05-01 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1005.0,2024-05-01 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1046.0,2024-06-01 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1046.0,2024-06-01 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1077.0,2024-07-01 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1077.0,2024-07-01 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,923.0,2024-03-02 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,923.0,2024-03-02 00:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,806.0,2024-01-03 09:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,806.0,2024-01-03 09:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
1185,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,639.0,2023-12-13 22:00:00,2,YPF,-32.76575,-60.74394,"{""type"":""Point"",""coordinates"":[-60.74394,-32.76575]}"
